homolog_ID,cluster
A0A940S864_9PROT/60-341,46168
A0A504J9R1_9FLAO/150-431,46169
A0A1Q3GG91_9BACT/34-315,46170
A0A073JVJ5_9BACI/12-293,46171
A0A930YWJ4_9FLAO/3-284,46172
A0A5C6Y7B0_9FLAO/149-430,46173
A0A7E6FEF7_OCTVU/302-582,46174
A0A1Y2AAF1_9PLEO/19-299,46175
A0A1W1VB15_9BACT/112-392,46176
A0A4R9ET34_9ACTN/117-397,46177
A0A0A2M0S7_9FLAO/74-354,46178
A0A939QGR7_9MICO/1-281,46179
A0A927KHK5_9XANT/83-363,46180
A0A4V1PPE4_9FIRM/24-304,46181
A0A922P1Z5_9HYPH/155-435,46182
A0A2J6SY74_9HELO/2-282,46183
A0A5E4BGQ4_MARMO/281-561,36706
A0A0D3JDP9_EMIH1/1082-1362,46184
A0AA37XGI1_9MICO/21-301,46185
E0QMI9_9ACTO/27-307,46186
F7KBL6_9FIRM/20-300,46187
A0A089IR87_9BACL/15-295,46188
H1YD48_9SPHI/30-310,46189
A0A1H1Q360_9ACTN/36-316,46190
A0A9W9GEA5_9EURO/7-287,46191
A0A1G5I7V4_9ACTN/9-289,46192
A0A0N9UYX7_SPHMC/26-306,43501
A0A0M6WG60_9FIRM/21-301,45117
A0A417RQ24_9CLOT/21-301,45117
A0A7H9AL41_9FLAO/71-351,46193
A0A1L7I9A7_9FLAO/81-361,46194
A0A5C6E272_9BACT/269-549,46195
A0A9X0R3E6_9PROT/68-348,46196
D9X2J2_STRVT/80-360,46197
A0A9W6KMA5_9ACTN/7-287,46198
A0A5S3PNC6_9FLAO/83-363,46199
A0A6J8DUP5_MYTCO/9-289,46200
A0A0M6X0V8_9FIRM/21-301,45117
A0A941CI14_9FLAO/67-347,46201
A0A917U996_9ACTN/8-288,46202
A0A2N5XYZ5_9GAMM/120-400,46203
A0A0M6WK19_9FIRM/21-301,45117
A0A1B1MI90_STRLN/68-348,46204
A0A0E3NWM8_9EURY/92-372,46205
A0AAE3SZ84_9BURK/37-317,46206
A0A6S6WNM1_9GAMM/161-441,46207
A0A8J5U0U4_FUSOX/9-289,46208
A0A2S5A7I7_9SPHI/58-338,46209
A0A820BKE1_9BILA/282-562,46210
A0A127CPC5_9HYPH/1-281,46211
A0A2T7UNI9_9RHOB/12-292,46212
A0A2S0KIA6_9ACTN/58-338,46213
A0A1N6KVZ7_9BURK/12-292,46214
A0A7G9FQS6_9FIRM/61-341,46215
A0A1T5HQV8_9BACT/83-363,46216
A0A9Q1C3Y6_HOLLE/26-306,46217
A0A2S9A3R8_9MICO/11-291,46218
A0A0D0NH31_9RHOB/22-302,46219
A0A369QYS7_9RHOB/45-325,46220
A0A1Q3H4Y1_9BACT/283-563,46221
A0A934TK98_9RHOB/40-320,46222
A0A2N8PPX2_STRNR/15-295,46223
A0A2K9PKW6_9FLAO/61-341,46224
A0A365XRG6_9BACT/66-346,46225
A0A4Q5P5Y0_9BRAD/10-290,46226
A0A220W3T1_9SPHN/156-436,46227
A0A6A7L140_9BACT/84-364,46228
A0A8S3Q8Y1_MYTED/40-320,46229
A0A7Y3JQA1_9SPHN/110-390,46230
A0A6N4TDW3_9BURK/47-327,46231
A0A927LSC3_9BACL/26-306,46232
A0A117RRA7_9ACTN/15-295,46233
A0A328TVN9_9BACL/19-299,46234
A0A5B9VYJ3_9BACT/38-318,46235
A0AA35SC42_GEOBA/79-359,46236
A0A0M7BCG2_9RHOB/35-315,46237
G0L302_ZOBGA/149-429,46238
A0A0C3ATY7_PILCF/1-281,46239
A0A257IXR5_9BACT/91-371,46240
A0A1I3NEM5_9FLAO/69-349,46241
A0A518GVL8_9BACT/42-322,46242
A0A941CCP9_9FLAO/89-369,46243
A0A4Y8V4G8_9GAMM/172-452,46244
A0A098M4C2_9BACL/40-320,46245
A0A1G5AMT0_9FLAO/64-344,46246
A0A918KHP7_9GAMM/44-324,46247
A0A848M7X8_PAELE/44-324,46248
A0A1Y1T3N3_9FLAO/51-331,46249
A0A1E8CK41_9GAMM/172-452,46250
A0A0Q4G6K6_9SPHN/15-295,46251
A0A918R2N0_9FLAO/76-356,46252
A0A142L4A7_9BACT/53-333,46253
A0A9W8V0B5_9HYPO/11-291,46254
A0A6I2F9M7_9MICO/28-308,46255
A0A285IJU3_9ACTN/16-296,46256
A0A328AE32_9CAUL/63-343,46257
A0A0D3KTJ0_EMIH1/1072-1352,46184
A0A842I031_9SPHN/166-446,46258
A0A1I1KBS0_9BURK/67-347,46259
A0A9X3H2F1_9FLAO/73-353,46260
A0A0M6XWZ0_9RHOB/51-331,46261
A0A0F0CE38_9CLOT/17-297,46262
A0A846XLE7_9NOCA/56-336,46263
A0A432WN12_9GAMM/33-313,46264
A0A179F4A7_METCM/58-338,46265
A0A2P7QPX6_9SPHN/15-295,46266
A0A1E5UGH2_9FLAO/62-342,46267
A0A1G9WFT5_9FLAO/73-353,46268
A0A1L9NWZ7_9RHOB/81-361,46269
A0A939BDJ7_9FIRM/21-301,45117
A0AA36NDG5_9DINO/1-281,1986
A0A2S1SLF1_9FLAO/56-336,46270
A0A0C2D1E8_9BILA/47-327,46271
A0A934U9U3_9NOCA/53-333,46272
A0A6M0CJG7_9FLAO/41-321,46273
A0A2D0MZP1_FLAN2/46-326,46274
A0A9W6INS3_9PROT/42-322,46275
A0A8J7H950_9FIRM/101-381,46276
A0A7X0LTB2_9ACTN/58-338,46277
A0A1N7FSK1_9RHOB/37-317,46278
A0A062UJB6_9PROT/2-282,46279
H8N1F5_CORCM/282-562,46280
A0A653MZA7_9ACTN/6-286,46281
A0A1K2IQ17_9FLAO/37-317,46282
A0A1X7HQV1_9BACL/38-318,37966
A0A8J3EG33_9RHOB/56-336,46283
A0A0C3GRB8_OIDMZ/126-406,46284
A0A550HJI6_9ACTN/169-449,46285
A0A841Q587_9BACI/32-312,46286
A0A176TF67_9FLAO/149-429,46287
A0A975VD88_9BURK/49-329,46288
A0A8J3D294_9BACT/64-344,46289
A0A1Q8IQV6_9BURK/50-330,46290
A0A0M9DTI1_9BACT/57-336,46291
U1LM59_9MICO/7-286,46292
A0A371QSS7_9BACT/36-315,46293
A0A239PMN9_9PROT/161-440,46294
A0A0A2GUD2_9FLAO/83-362,46295
R4LJ63_ACTS9/13-292,46296
A0A9W6HK47_9MICO/34-313,46297
A0A5R9L290_9BACT/96-375,46298
A0A8J3Z6H8_9ACTN/19-298,46299
A0A1Q3GI24_9BACT/40-319,46300
A0A3D9FCQ0_9SPHN/172-451,46301
A0A3E2GZS8_SCYLI/43-322,46302
A0A8J7R1E4_9HYPH/54-333,46303
A0A1M7ZCQ6_9BACT/68-347,46304
A0A6L6U6R7_9FLAO/70-349,46305
A0A1M6YXC1_9FIRM/3-282,46306
A0A432ZBE3_9GAMM/155-434,46307
A0A4R4S1W3_9ACTN/77-356,46308
A0A1I4DAC1_9BACL/33-312,46309
A0A399D524_9BACT/131-410,46310
C7GA96_9FIRM/22-301,45117
A0A3E1Y6P1_9BACT/61-340,46311
A0A1H9UB61_9RHOB/45-324,46312
A0A4V6R492_9FLAO/68-347,46313
A0A2P8HD87_CHINA/56-335,46314
A3V5I5_9RHOB/36-315,46315
Q0ID90_SYNS3/309-588,46316
A0A2H3NXH7_9BACT/1-280,46317
A0A6I6E6U1_9MICO/9-288,46318
A0A224XBP1_9LACT/10-289,46319
A1ZFM3_MICM2/93-372,46320
A3XHM3_LEEBM/91-370,46321
A0A2K8X9K1_9FLAO/67-346,46322
A0A6G8BYU8_9BURK/76-355,40750
A0A543F2G1_9MICO/18-297,46323
A0A1Q3GZ41_9BACT/74-353,46324
A0A3E1Y5H6_9BACT/51-330,46325
A0A0Q5LI36_9MICO/4-283,46326
A0A399RLF7_9PROT/165-444,46327
U4UZW0_9RHOB/66-345,46328
E0DD24_9CORY/7-286,46329
A0A931IIW7_9BACL/67-346,46330
A0A9P7QZZ8_9PEZI/1-280,39662
A0A2S7TBC6_9FLAO/77-356,46331
A0A2A2GCG9_9BACT/44-323,46332
A0A142EN85_9BACT/71-350,46333
A0A6B8JSE9_9GAMM/42-321,46334
A0A2S5AEC3_9FLAO/60-339,46335
A0A1I3I8S2_9RHOB/38-317,46336
A0A167Q4F2_CORFA/13-292,46337
A0A4R3I608_9GAMM/12-291,46338
A0A7G6Z9B5_9MICO/31-310,46339
A0A944PPL5_9ACTN/6-285,46340
A0A410Q6V4_9FIRM/22-301,46341
A0A934JPC8_9GAMM/57-336,46342
A0A076HNE1_9BACT/55-334,46343
A0A512DTX6_9PROT/72-351,46344
A0A1S8TH57_9CLOT/35-314,46345
A0A4Q7J683_9PSEU/66-345,46346
A0A843TA75_9BACT/54-333,46347
Q1GQ57_SPHAL/26-305,46026
A0A7G1KKE6_9NOCA/12-291,46348
A0A934IZK3_9BACL/38-317,46349
A0A0J1J159_9FIRM/61-340,46350
A0A6A6J1K2_9PLEO/293-572,46351
A0A8B8D2V1_CRAVI/4-283,14535
A0A0A0JPR4_9MICO/6-285,46352
A0A316TR46_9BACT/92-371,46353
A0A841PV38_9BACI/7-286,46354
A0A2J6Q9U8_9HELO/3-282,46355
A3JWP5_9RHOB/8-287,46356
A0A1Y0MW93_9FLAO/70-349,46357
A0A4R6AFJ6_9RHOB/43-322,46358
A0A445G8S3_GLYSO/24-303,43028
A0A316H7E6_9SPHI/3-282,46359
A0A1I3GZY0_9FLAO/68-347,46360
A0A940SUC2_9ENTE/9-288,46361
A0A315ASP2_9BURK/7-286,46362
L1JFU7_GUITC/65-344,46363
A0A7W6GS57_9RHOB/30-309,46364
A0A3N2BE11_9MICO/26-305,46365
I0WGQ3_9FLAO/18-297,46366
A0AAI9XHW3_9PEZI/313-592,43233
A0AAJ2E3K6_9BURK/50-329,46367
A0A5C6S4M1_9RHOB/21-300,46368
A0A8S4NDQ3_OWEFU/1-280,46369
M3HQS3_LEPBO/70-349,46085
A0A6I4NYZ5_9MICO/8-287,46370
A0A6S7CC76_9BURK/53-332,42251
A0A653X0C6_9FLAO/66-345,46371
A9NHQ9_ACHLI/9-288,46372
A0A162XFG8_9FLAO/84-363,46373
A0A926G8M2_9RHOB/47-326,46374
A0A919M023_9BACT/69-348,46375
G2PIU9_ALLRU/276-555,46376
A0A062URP8_9PROT/164-443,46377
A0A6G0UGJ1_9BILA/377-656,46378
A0A7H4GPB9_9GAMM/162-441,46379
A0A6S6R9R6_9FIRM/40-319,46380
A0A3S9MZA0_9FLAO/71-350,46381
A0A2T0M736_9FLAO/66-345,46382
A0A345H820_9FLAO/68-347,46383
A0A4R5CM35_9FLAO/147-426,46384
A0A3L6ZWE4_9MICO/35-314,46385
A0A7W9BVQ1_9SPHN/55-334,46386
A0A1Q9S530_9PSEU/27-306,46387
A0A931N255_9NOCA/78-357,46388
A0A4Q5SRN1_9BACT/74-353,46389
A0A231HDI5_9NOCA/65-344,46390
A0A3M8Q7E0_9GAMM/36-315,46391
A0A4Q8QEY3_9FLAO/63-342,46392
A0A1Y0MB78_9FLAO/146-425,46393
A0A1X7L900_9RHOB/40-319,45583
Q2JF97_FRACC/36-315,46394
A0A7W7H6M4_9ACTN/21-300,46395
V2Y5F8_9FIRM/62-341,46396
A0A243WFS1_9BACT/101-380,46397
A0A318UB22_9SPHI/51-330,46398
W0RPT4_9BACT/46-325,46399
A0A418STF1_9RHOB/40-319,46400
A0A098S3N6_9BACT/77-356,46401
A0A2U2J620_9SPHN/158-437,46402
A0A848FSB5_9BACT/69-348,46403
A0A1L6JF30_9SPHN/1-280,46404
Q5QU72_IDILO/157-436,46405
A0A1W1I074_9BACT/20-299,46406
A0A844ZEV7_9SPHN/1-280,46407
A0A5S3PZW4_9FLAO/84-363,46408
A0A1I5HNZ4_9FIRM/19-298,46409
A0A8S4NWI7_OWEFU/4-283,46410
A0A327MEQ4_9PROT/60-339,46411
A0A972FWF1_9FLAO/69-348,46412
A0A9X2AIX6_9FLAO/72-351,46413
A0A1C7GPP2_9FIRM/8-287,46414
A0A1V6LNJ9_9FLAO/68-347,46415
A0A1I2BSK3_9BACT/64-343,46416
A0A1M7ZCT3_9BACT/65-343,46417
A0A7X5KR40_9FIRM/17-295,46418
A0A0D2J0L7_9EURO/16-294,46419
X7EKU0_9RHOB/35-313,46420
A0A2W1ZXG5_9MICO/36-314,46421
A0A3N1HLJ5_9ACTN/6-284,46422
A0A8G2BK07_9PROT/48-326,46423
A0A0S9Q1K7_9ACTN/8-286,46424
A0A1G7BBR3_9FLAO/153-431,46425
A0A8J8FIG1_9BACT/64-342,46426
A0A1H8YSD7_9FLAO/62-340,46427
A0A2T6KHA7_9RHOB/41-319,46428
A0A7M2RJA5_9FIRM/60-338,46429
A0A368MF87_9FLAO/71-349,46430
A0A239MDS2_9RHOB/39-317,46431
H0QQR9_ARTG1/10-288,46432
A0A1E3B1N0_ASPCR/13-291,46433
A0A2A4G5W4_9FLAO/70-348,46434
A0A0K8QVG2_9BACT/157-435,46435
A0A1G9LZB2_9CORY/45-323,46436
A0A6B3H579_9ACTN/5-283,46437
A0A6M1RXV8_9HYPH/38-316,46438
A0A211ZNK8_9PROT/14-292,46439
A0A4Z1HTQ6_9HELO/7-285,46440
A0A1G7JTY6_9RHOB/40-318,46441
A0A6I6GGP6_9BACT/28-306,46442
A0A4R6Q886_9FLAO/63-341,46443
A0A3A9SVI9_9FIRM/61-339,46444
U5E548_NOCAS/54-332,46445
A0A7W7B242_9SPHN/150-428,46446
A0A7W7FT71_9PSEU/1-279,46447
U4KLA0_ALTPJ/11-289,46448
A0A5B9DED0_9ARCH/70-348,46449
A0A934S8H4_9BACT/5-283,46450
G2PPV8_ALLRU/51-329,46451
A0A923N6V9_9BACT/33-311,46452
A0A255ZAN6_9FLAO/63-341,46453
A0A3T1CK63_9SPHN/164-442,46454
A0A919IR20_9ACTN/21-299,46455
A0A1X4NFB4_9RHOB/39-317,46456
A0A1W2BKK7_9FLAO/156-434,46457
A0A564WMT9_9FIRM/5-283,46458
A0A3M8DA81_9BACL/16-294,46459
A0A1G9VIM6_ALLAB/34-312,46460
A0A2A4B8L7_9SPHN/165-443,46461
A0A1Y5KBQ5_9BACL/26-304,46462
A0A1H3VP24_9FIRM/34-312,46463
A0A1P9WUG2_9BACT/103-381,46464
A0A229UU66_9BACL/35-313,46465
A0A4Q2A0E3_9FIRM/6-284,46466
A0A1I1WY10_9RHOB/42-320,46467
A0A172Y6G1_9CAUL/147-425,46468
D6ZJF7_MOBCV/31-309,46469
I4AF31_BERLS/64-342,46470
A0AA51UJX1_9EURY/1-279,46471
A3I0A3_9BACT/79-357,46472
A0A1X7BXA6_9RHOB/88-366,46473
A0A6P0UIM7_9FLAO/155-433,46474
A3JXL1_SAGS3/30-308,46475
A0A3N4NS59_9FLAO/30-308,46476
A0A519K8A6_FLASP/80-358,46477
A0A3E1NMR1_9BACT/97-375,46478
H2CEU6_9LEPT/50-328,46479
A0AA42CE90_9PROT/77-355,46480
A0A172ZKR3_9BACL/33-311,46481
A0A840PJN6_9ACTN/50-328,46482
A0A1R3USG0_9ACTN/23-301,46483
A0A1Q9JQJ3_9FIRM/59-337,46484
A0A2Z4LW08_9FLAO/60-338,46485
A0A414S0X3_9FIRM/67-345,46486
A0A3A9UGI1_9FLAO/52-330,46487
A0A8J3BMF6_9FLAO/69-347,46488
A0A0G9MZ84_9SPHN/149-427,46489
A0A1I6PS83_9FLAO/148-426,46490
A0A7W8A534_9ACTN/72-350,46491
S5TIC9_9CORY/44-322,46492
A0A942SNL8_9BACI/22-300,46493
A0A0B5E4E1_9RHOB/38-316,46494
A0A2A4G4M1_9FLAO/60-338,46495
A0A1P8RUG6_9FLAO/70-348,46496
A0AAE3JG60_9FIRM/11-289,46497
A0A3E2TIW4_9FIRM/27-305,46498
A0A5P9HBZ3_9GAMM/46-324,46499
A0A2S1SIA2_9FLAO/81-359,46500
A0A561R897_9HYPH/34-312,46501
A0A6G8NXS3_9BURK/45-323,46502
M2T539_9SPHN/80-358,46503
A0A6L9F074_9FLAO/89-367,46504
A0A1Y2REH7_9BACT/69-347,46505
A0A2U0I276_9FLAO/42-320,46506
A0A010Q9K6_9PEZI/14-292,46507
A0AA39IZT8_ARMTA/69-347,46138
A0A6L9E8W9_9FLAO/87-365,46508
A0A842IVQ2_9FLAO/70-348,46509
A0A7I8DEW8_9FIRM/9-287,46510
A0A839VJE5_9GAMM/46-324,46511
A0A7Y9DNK1_9ACTN/440-718,46512
A0A373GQQ5_9FIRM/5-283,46513
A0A7X0KW68_9MICO/62-340,46514
W4HPL9_9RHOB/33-311,46515
A0A508TIS8_9BRAD/67-345,46516
A0A1S8D462_9PROT/39-317,46517
A0A398CN71_9BACL/26-304,46518
A0A7W8DDU0_9GAMM/84-362,46519
A0A0P7AG85_9FLAO/94-372,46520
A0A8J3DKW6_9HYPH/54-332,46521
M7XGI6_9BACT/37-315,46522
A0A239FTN9_9ACTN/3-281,46523
A0A0F0KR28_9MICO/11-289,46524
A0A7C8MYW2_9PEZI/87-365,46525
A0A918I6J5_9ACTN/1-279,46526
A0A3A9ERN4_9FIRM/9-287,46527
A0A1H2RDS0_9RHOB/50-328,46528
A0A9X3J8X2_9BACT/68-346,46529
A0A8J8MGT5_9FIRM/38-315,46530
A0A5P9HTM2_9BACI/61-338,46531
U2D3Q0_9FIRM/12-289,46532
A0A225MY86_9BURK/3-280,46533
A0A3G2L4A7_9FLAO/82-359,46534
W7M8A6_GIBM7/20-297,46535
A0A7G5C5Z0_9BACL/28-305,46536
T2KKZ7_FORAG/151-428,46537
A0A2T6AYI2_9RHOB/35-312,46538
A0A444YUD1_ARAHY/507-784,46539
A0A7M1Q0I5_9CLOT/16-293,46540
G2PPV7_ALLRU/276-553,46541
Z9JQP7_9MICO/21-298,46542
A0A9X4QSH7_9BACL/35-312,46543
A0A1E5T3K6_9BACT/11-288,46544
A0A7J8MJD8_9ROSI/1-278,42950
A0A1W1YP61_9FIRM/61-338,46545
A0A1G7BU80_9RHOB/17-294,46546
M1E8G1_9BACT/43-320,46547
A0A432W6J7_9GAMM/48-325,46548
A0A512NH75_9HYPH/45-322,46549
A0A2G5KI46_9FLAO/87-364,46550
A0A1L6JAF0_9SPHN/163-440,46551
J1ENT2_9BURK/70-347,46552
A0A8J7RFW2_9HYPH/26-303,46553
A0A9X4LV82_9ACTN/1-278,46554
A0A939BEI4_9FIRM/26-303,46555
A0A418Q7C4_9CORY/9-286,46556
A0A6I6JCS0_9BACT/6-283,46557
A0A166XWP8_9GAMM/7-284,46558
A0A8J3MCK4_9RHOB/19-296,46559
A0A1E8CNM3_9GAMM/60-337,46560
A0A0N1NYF6_9EURO/2-279,46561
A0A1M6CV30_9FLAO/72-349,46562
A0A8H5JLF7_9HYPO/13-290,46563
A0A2T0U3P5_9MICO/8-285,46564
A0A1M5PLX1_9FLAO/69-346,46565
A0A1I0XTX6_9BACL/35-312,46566
A0A1I4E1A5_9PROT/48-325,46567
A0A7G9G1C6_9FIRM/59-336,46568
A0A2S7WGI0_9FLAO/149-426,46569
A0A9P6USZ6_9FUNG/96-373,46570
A0AA40F2Q5_9PEZI/74-351,46571
A0A814UQJ8_9BILA/5-282,46572
A4CQ41_ROBBH/72-349,46573
A0A915U555_9BACT/158-435,46574
A0A0A2GYG4_9FLAO/76-353,46575
U2CPC4_9FIRM/11-288,46576
A0A5M3Z737_ASPTE/88-365,15475
A0A1B8TT51_9FLAO/153-430,46577
A0A2S4N7M8_9FLAO/71-348,46578
A0A0G3GU51_9CORY/41-318,46579
A0A4Y8LVB9_9BACL/26-303,46580
C7MG09_BRAFD/28-305,46581
A0A919AZ73_9PROT/52-329,46582
A0A9P7Y2B5_9FUNG/20-297,16091
A0A9W9MS90_9EURO/5-282,46583
A0A345H103_9FLAO/77-354,46584
A0A923LJ13_9FIRM/22-299,46585
A0A3B0CHC4_9FLAO/88-365,46586
A0A3B0BAH6_9MICO/8-285,46587
A0A2S7TK83_9FLAO/148-425,46588
A0A9P1H233_9PEZI/1-278,46589
L1MLT1_9CORY/29-306,46590
A0A172TPJ5_9BACL/9-286,46591
A0A4Q1KZK0_9FLAO/44-321,46592
A0A3N5CP03_9SPHN/162-439,46593
A0A327RAL3_9FLAO/69-346,46594
A0A8J2YTB5_9PROT/85-362,46595
A0A0B4C2K1_9RHOB/31-308,46596
A0A7K3DU51_9ACTN/11-288,46597
B6IX96_RHOCS/82-359,46598
D6TU48_KTERA/29-306,46599
G2GPQ6_9ACTN/1-278,46600
A0A6N6RL69_9FLAO/34-311,46601
A0A4R6UHQ3_9GAMM/56-333,46602
A0A2N7DG98_9VIBR/4-281,46603
A0A953T2I5_9BURK/74-351,46604
A0A6I6JQY4_9BACT/179-456,46605
A0A564WV21_9FIRM/59-336,46606
A0A1H5G910_9FLAO/152-429,46607
W7SD57_KUTS7/49-326,46608
A0A2Z4LWD4_9FLAO/155-432,46609
A0A267E3G6_9PLAT/26-303,46610
A0A843S6K8_9BURK/38-315,46611
M5RAE5_9BACT/2-279,46612
A0A399RFI1_9PROT/1-278,46613
A0A2K8K893_9RHOB/40-317,46614
B1C1K2_9FIRM/25-302,46615
A0A3A9GRR5_9FIRM/18-295,46616
A0A1Q6CHN0_9GAMM/81-358,46617
A0A142XIC7_9BACT/44-321,46006
A0A3M0BWF5_9PROT/171-448,46618
A0A7H5F266_9BACT/137-414,46619
A0A0Q5ALN8_9MICO/107-384,46620
A0A944LN62_9MICC/12-289,46621
A0AA39CN92_9EURO/96-373,46622
A0A840QQP0_9BACI/25-302,46623
A0A1T4R7K0_9GAMM/48-325,46624
A0A9E2NCE6_9RHOB/39-315,46625
A0A0G3H561_9CORY/37-313,46626
A0A5R8MA69_9FLAO/91-367,46627
A0A840AIT1_9PROT/49-325,46628
A0AAJ0CPR0_9HYPO/3-279,46629
R9I489_BACUN/42-318,46630
A0A559KI47_9BACL/60-336,46631
A0A941CBQ9_9FLAO/71-347,46632
A0A1M7C4Y0_9RHOB/61-337,46633
A0A2J6TL96_9HELO/78-354,46634
A0A177IUS6_9CORY/49-325,46635
A0A416EJU7_9FIRM/44-320,46636
A0A506PJG3_9FLAO/67-343,46637
A0A073J109_9RHOB/40-316,46638
A0A1I3ERG4_9BURK/36-312,46639
A0A967EBF5_9FLAO/101-377,46640
A0A244ECN2_9BURK/43-319,46048
A0A7X6QYH7_9CELL/20-296,46641
X6KX35_9RHOB/30-306,46642
A0A8J6U047_9HYPH/40-316,46643
A0A3S4RWP6_9ACTO/23-299,46644
A0A5A8CSS8_CAFRO/690-966,46645
A0A1M6FEQ6_9FLAO/153-429,46646
A0A3D8L6X6_9BACT/118-394,46647
A0A6M4GWM8_9PROT/56-332,46648
A0ABC9NH44_BACUC/42-318,46630
A0A9J7AU43_9PROT/76-352,46649
A0A0Q7RI01_9CAUL/150-426,46650
A0A841RDF3_9SPIO/58-334,46651
A0A371JKZ8_9FLAO/71-347,46652
A0A1G5IIK3_9FIRM/61-337,46653
A0A5B8FHF1_9RHOB/43-319,46654
H2BWU8_GILLR/88-364,46655
A0A269PJ54_9GAMM/22-298,46656
A0A841U6I2_9BACL/28-304,46657
A0A9P9Z4A3_9POAL/1-277,46658
A0A7L4ZZP3_9BACT/57-333,46659
A0A1X7J317_9BACL/14-290,46660
A0A4R6TTG0_9BACI/32-308,46661
A0A8J7LLL4_9RHOB/13-289,46662
A0A1S2M283_9BACI/61-337,46663
A0AA39PUC1_9AGAR/36-312,46664
A0A849CAI4_9NOCA/68-344,46665
A0AAD9HEX5_9PEZI/60-336,46666
A0A506XCK8_9MICO/20-296,46667
A0A814ZS00_9BILA/150-426,46668
A0AAD6D5X5_PENGL/10-286,46669
C6VZE5_DYAFD/99-375,46670
A0A0Q5UMQ3_9FLAO/65-341,46671
A0A6L8UUP2_9BACL/31-307,46672
A0A929PTR5_9PROT/30-306,46673
A0AA36IVI2_9DINO/385-661,46674
A0A5B8IX56_9RHOB/44-320,46675
A0A5C5BBU6_9MICO/28-304,46676
A0A9W6H4I7_9MICO/12-288,46677
A0A443HWE1_BYSSP/13-289,46678
A0A914TUB2_9BILA/367-643,40253
A0A3N4VRU6_9GAMM/88-364,46679
A0A9P1FSX8_9DINO/2-278,46680
Q0FRW4_SALBH/20-296,46681
A0A2T0MBY8_9FLAO/155-431,46682
A0A5B9EFT8_9BACT/85-361,46683
A0AA95EXB8_9BACL/22-298,46684
A0A1H7YJE3_9RHOB/41-317,46685
W0RUR7_9BACT/34-310,46686
A0A023BP92_9FLAO/72-348,46687
A0A059DKJ5_9PROT/166-442,46688
A0A9W6LXQ8_9MICO/8-284,46689
A0A2C6CKA5_9BACT/76-352,46690
G2PMK1_ALLRU/165-441,46691
A0AA36GYL9_CYLNA/55-331,46692
A0A9X2L337_9BACT/108-384,46693
A0A059E4B2_9PROT/166-442,46694
A0A169PEX1_STRLU/51-327,46695
A0A097IFH4_9CORY/63-339,46696
A0A7W8QI13_9ACTN/7-283,46697
C0W5G5_9ACTO/21-297,46698
A0A972GU00_9BACL/1-277,46699
F3PST9_9BACE/51-327,46700
A0A7W8VEU5_9ACTN/1-277,46701
A0A0P1FGM0_THAGE/4-280,46702
A0A3A9TAN7_9FIRM/62-338,46703
A0A0Q1DJY2_9FLAO/155-431,46704
A0A841I0S7_9DEIO/114-390,46705
A0A7H0VDZ2_9FLAO/33-309,46706
A0A2T7G9I4_9RHOB/42-318,46707
A0A9W4WB31_9PEZI/13-289,28213
A0A4Q2SY07_9ACTN/1-277,46708
A0AAE3CZ55_9HYPH/44-320,46709
A0A7H5EX95_9BACT/81-357,46710
A0A7Y3RP48_9PROT/37-313,46711
A0A919HES3_9ACTN/28-304,46712
A0A8K0S487_9HYPO/15-291,46713
A0A2N3HPQ2_9FLAO/66-342,46714
A0A7Y9H5M1_9ACTN/8-284,46715
A0A1I1D6H3_9FIRM/61-337,46716
A0A917L3P2_9PROT/30-306,46717
I2GCV7_9BACT/63-339,46718
A0A081K9V8_9GAMM/97-373,46719
A0A934VZS4_9RHOB/16-291,46720
A0A504J6A6_9FLAO/272-547,46721
A0A1H7TDW3_AQUAM/70-345,46722
A0A4P9VYF3_9FUNG/74-349,46723
A0A0D3IT61_EMIH1/49-324,46724
A0A931IME8_9BACL/1-276,46725
A0A850ER80_9BACL/30-305,46726
A0A1T5MKS6_9BACT/63-338,46727
A0A2H5F3U3_9RHOB/10-285,46728
A0A6M0CIZ9_9FLAO/71-346,46729
W4Q070_9BACI/5-280,46730
A0A654C171_9SPHN/161-436,46731
A0A285PE12_9HYPH/48-323,46732
A0A1I7FJH5_9FIRM/62-337,46733
A0A8H3UT31_VENIN/5-280,46734
A0A8H4UG17_9HYPO/4-279,46735
A0A4U0FIA8_9BACL/28-303,46736
A0A1G6RTZ0_9BURK/71-346,46737
F3G9Y5_PSESJ/5-280,46738
A0A164IDZ6_9NOCA/58-333,46739
A0A1V1ZG78_9FLAO/67-342,46740
A0A1B9Y1V2_9FLAO/153-428,46741
R4SWX2_9PSEU/21-296,46742
A0A1I1Q144_9RHOB/46-321,46743
A0A431TLQ3_9BURK/62-337,46744
A0AA39N554_ARMTA/41-316,46745
A0A0B3RPJ8_9RHOB/2-277,46746
A0A1M6CGM1_9FLAO/73-348,46747
A0A1N6HL81_9RHOB/1-276,46748
A0A239BC57_9FLAO/75-350,46749
A0A518DW17_9BACT/2-277,46750
A0A1E3GN00_9GAMM/41-316,46751
A0A1M5I7I4_9HYPH/42-317,46752
A0A495SEH1_9FLAO/65-340,46753
A0A511BP06_9PROT/1-276,46754
A0A0M2HIV3_9MICO/8-283,46755
A0A942RZG7_9BACT/67-342,46756
A0A371RHN0_9PROT/101-376,46757
A0A7Y9XXX3_9SPHN/47-322,46758
A0A495DUZ7_9FLAO/77-352,46759
A0A1M4TGN6_LOKAT/41-316,46760
